amount,transaction_hour,customer_avg_transaction,previous_transaction_count,is_international,is_new_device,location_changed,is_fraud
1398.41,21,588.13,84,0,0,0,0
2839.28,22,950.14,197,0,0,0,0
1857.33,14,234.52,63,0,0,0,0
906.08,16,493.55,14,0,1,0,0
899.47,13,2301.83,11,0,0,0,0
1826.5,6,592.42,116,0,0,0,0
3915.0,19,728.37,80,0,0,0,0
1244.28,15,2004.68,16,0,1,0,0
685.99,20,805.66,83,0,0,0,0
406.32,7,816.77,50,0,0,0,0
258.47,3,385.26,36,1,0,0,0
2135.1,19,802.47,164,1,0,0,0
1954.67,23,659.26,119,0,0,0,0
1953.47,14,1158.58,118,0,0,1,0
964.24,4,1431.38,130,0,0,0,0
4478.01,12,677.35,94,0,1,0,0
675.79,5,836.53,65,0,0,0,0
2850.56,4,214.02,65,1,0,0,1
1054.96,16,173.92,106,1,0,0,0
596.84,6,1281.67,118,0,0,0,0
1983.33,5,148.87,178,0,0,1,1
1651.83,1,809.49,96,0,0,0,0
1567.09,10,599.33,187,0,1,0,0
1189.49,6,1392.44,133,0,0,0,0
1055.86,21,651.25,111,0,0,0,0
11948.63,20,1961.28,199,0,0,0,0
3584.08,7,588.55,53,1,0,0,0
2259.34,4,1323.2,29,0,0,0,1
1226.35,17,270.71,20,0,0,0,1
3002.37,21,167.13,145,1,0,1,1
1840.87,15,653.98,184,0,1,0,0
1125.75,13,287.05,112,0,0,0,0
809.52,11,641.65,168,0,0,0,0
1011.39,16,519.09,48,0,0,0,0
46.04,4,956.31,87,0,1,0,1
1353.71,13,351.21,51,1,0,0,0
672.85,5,858.16,128,0,1,1,1
5391.99,14,1116.96,84,0,0,0,0
1118.05,6,587.91,80,0,1,0,0
333.97,13,886.2,24,0,0,1,0
1043.27,17,369.76,150,1,0,0,0
385.24,0,528.69,186,0,1,0,0
1760.6,5,297.3,16,1,0,0,1
1466.96,2,2706.1,116,1,0,0,1
2857.89,4,1390.3,157,0,1,1,0
497.26,11,1800.95,64,0,0,0,0
1134.57,10,1378.38,79,0,0,0,0
280.05,12,446.8,114,0,0,0,0
2211.65,15,264.88,38,0,0,0,0
1842.49,17,515.72,145,0,1,0,0
1800.47,16,884.64,170,0,0,0,0
1098.41,16,558.83,144,0,0,0,0
1660.33,10,174.01,40,0,1,1,1
5455.28,19,1041.32,32,0,1,0,1
824.61,9,254.95,43,0,0,0,0
1259.72,15,516.25,81,0,0,1,0
370.14,1,1893.67,175,0,0,0,0
460.24,16,685.01,108,0,1,0,0
1209.32,21,1269.01,95,0,0,0,0
3307.45,19,819.01,119,0,1,0,0
848.71,9,363.09,163,0,1,0,0
866.17,12,1030.28,6,0,0,1,0
730.05,11,640.38,121,0,0,0,0
642.42,14,272.74,86,0,0,0,0
1472.87,6,246.61,94,0,0,0,0
245.36,21,837.12,46,0,0,0,0
3947.9,20,2403.8,35,0,0,0,0
563.73,12,348.71,65,0,0,0,0
2257.25,11,374.58,106,0,1,0,1
307.97,11,844.44,60,0,0,0,0
2140.6,1,302.37,87,0,0,0,0
2147.25,4,2731.02,132,0,1,0,0
1610.34,1,395.68,18,0,0,0,0
405.68,22,493.06,18,0,0,0,0
1407.47,19,410.46,161,1,0,0,0
335.94,12,1165.44,182,0,1,1,1
851.7,2,2434.14,54,0,0,0,0
3069.94,10,436.18,195,0,0,0,0
2432.57,15,1118.73,105,1,1,0,0
1113.41,0,303.83,197,0,0,0,0
413.72,18,1182.71,72,1,0,0,0
2091.4,10,1910.3,75,0,0,0,0
1118.09,8,1589.88,15,0,0,1,0
107.74,13,720.32,18,0,0,0,0
2398.57,8,357.92,110,0,0,0,0
1070.38,6,665.45,108,1,1,0,1
3649.89,15,551.95,135,0,1,0,0
366.77,2,508.76,132,0,0,0,0
45.75,18,752.9,12,0,0,1,0
1449.66,3,639.11,175,0,0,0,0
1467.86,6,1017.1,141,0,0,0,0
202.21,22,1021.07,23,0,0,0,0
412.2,11,640.55,144,0,0,0,0
17243.97,17,862.09,159,0,0,0,0
807.86,4,1469.73,116,0,0,0,0
2277.79,22,483.49,62,0,0,1,0
572.12,22,671.51,29,0,0,0,0
135.6,21,358.88,49,0,0,1,0
924.95,9,887.07,106,0,0,0,0
840.83,11,749.27,52,0,0,1,0
735.18,7,877.01,54,1,0,1,0
977.85,18,367.49,85,0,0,0,0
1428.34,14,1052.94,48,0,0,0,0
943.77,0,707.13,63,0,0,1,0
309.82,2,1233.61,165,0,0,0,0
1783.24,17,511.51,107,0,0,0,0
156.12,17,1001.69,82,0,0,0,0
141.12,1,868.72,160,0,0,0,0
2296.59,4,1660.36,22,0,0,0,0
1820.78,0,620.31,187,0,1,0,0
1035.46,9,476.79,165,0,1,0,0
271.66,19,494.59,120,0,0,0,0
540.28,9,342.07,110,0,0,0,0
843.24,4,491.84,147,1,0,1,1
222.32,17,163.31,193,0,0,0,0
523.73,20,1512.11,15,0,1,0,0
2105.55,14,2122.67,168,0,0,0,0
4570.17,19,608.78,147,0,0,0,0
720.95,7,865.11,185,0,0,1,0
2336.68,16,733.92,66,1,0,0,0
161.73,11,302.53,52,1,0,0,0
2120.59,20,1231.21,98,0,0,0,0
490.81,11,1346.51,147,1,0,1,0
1491.21,0,356.17,195,0,1,0,0
855.98,3,810.73,91,0,0,0,0
4106.86,7,568.13,175,0,1,0,1
457.4,0,1358.25,54,0,1,0,1
2054.13,14,632.88,64,0,1,0,0
829.23,17,643.24,63,1,0,0,1
936.07,0,1983.32,19,0,0,0,0
912.46,10,307.58,33,0,0,0,1
470.75,22,771.88,44,0,1,0,0
1081.28,1,701.48,35,0,1,0,1
1030.04,0,463.05,77,1,0,0,1
1395.82,11,2261.75,15,0,0,0,0
1193.33,15,813.97,85,0,0,0,0
2435.71,21,995.32,66,1,0,1,1
2761.44,21,1084.38,140,0,1,0,0
383.51,9,548.66,55,0,1,1,1
2614.35,17,1401.16,61,0,0,0,0
334.84,14,1241.8,136,0,0,1,0
1974.08,16,618.16,168,0,0,0,0
2038.03,9,1167.9,151,0,0,0,0
162.18,2,1399.63,28,0,1,0,1
1203.49,20,1071.76,45,0,1,0,0
686.43,15,402.97,53,0,0,0,0
513.49,5,629.29,178,0,0,0,0
4233.79,2,884.68,40,0,0,0,0
570.39,8,773.77,14,1,1,0,0
489.62,10,425.34,82,0,0,0,0
1182.87,20,560.07,139,0,0,0,0
2176.75,12,821.49,144,0,0,0,0
951.8,17,268.94,90,0,1,1,1
3520.54,21,672.9,180,0,0,0,0
1864.92,23,1010.28,169,1,0,0,0
124.19,21,788.21,168,0,0,0,0
645.83,3,397.63,64,0,0,0,1
625.25,21,441.9,100,0,0,0,0
1771.11,23,1623.27,12,0,0,0,0
79.45,7,378.95,139,0,0,1,0
14030.79,12,1354.79,111,0,0,0,1
1865.02,9,458.16,175,0,0,0,0
1272.68,1,1310.42,62,0,1,0,0
3574.45,7,920.27,85,0,0,0,0
11426.08,5,539.79,90,0,1,0,1
2619.52,15,230.46,178,1,0,0,0
2832.21,17,844.83,38,0,0,0,0
1249.74,16,741.69,88,1,0,1,1
951.91,5,852.65,121,0,0,0,0
681.44,12,919.33,26,0,0,0,0
480.05,22,302.33,153,0,0,1,0
551.69,13,842.15,19,0,0,0,0
284.13,20,1038.49,137,0,1,0,0
1016.51,9,1031.17,106,0,0,0,0
203.43,23,313.61,149,1,0,0,0
1327.32,10,1329.53,151,0,0,0,0
1057.51,12,860.25,9,0,1,0,0
1270.21,11,928.28,27,0,0,1,0
650.58,8,388.61,87,1,0,0,0
23786.19,3,1047.6,18,0,0,0,0
4273.19,6,236.43,14,1,1,0,0
315.91,23,399.85,35,0,0,0,0
1384.19,21,1422.19,145,0,1,0,0
597.05,1,1017.55,131,1,0,0,0
397.63,6,792.27,154,0,0,0,0
287.13,8,1171.72,41,1,0,0,0
1689.55,4,1221.6,171,0,0,0,0
554.81,14,1048.12,142,0,0,0,0
2886.58,17,583.79,35,1,0,0,1
2962.48,3,392.75,175,0,0,0,0
4332.56,18,446.73,103,0,0,0,0
467.6,19,1550.53,168,0,0,0,0
1764.05,6,309.42,39,0,0,0,0
2064.11,7,892.92,115,0,0,0,0
682.54,16,893.74,72,0,0,0,0
506.86,12,1604.93,187,0,0,0,0
5483.62,23,892.24,121,0,0,0,0
1376.77,20,515.98,130,0,1,0,0
2071.37,22,520.88,179,0,0,0,0
481.99,10,662.84,10,0,0,0,0
323.99,0,1312.39,123,1,0,0,0
620.52,1,1079.13,160,1,0,0,0
968.72,16,346.74,34,0,0,0,0
378.33,4,786.19,159,0,1,0,0
1085.89,5,1091.34,73,0,0,0,0
202.65,23,576.91,112,0,0,0,0
357.79,6,182.0,171,0,0,0,0
2145.04,20,591.18,39,0,0,0,0
2005.78,14,272.85,107,0,0,0,0
741.09,18,248.12,48,0,1,0,0
396.33,15,1260.29,147,0,1,0,0
392.52,12,3018.81,164,1,0,1,0
755.01,4,1508.05,33,0,0,0,0
2089.16,2,138.88,195,0,0,0,1
2774.56,2,599.56,10,0,0,0,0
667.45,18,466.93,31,0,1,0,0
346.02,13,275.19,32,0,0,0,0
1433.46,15,879.11,137,1,0,1,0
481.29,21,595.33,173,0,1,0,0
653.11,16,330.81,60,0,0,1,0
4126.88,3,193.68,116,0,0,0,1
2507.69,12,461.58,58,0,0,0,0
1284.31,7,668.3,84,0,0,0,0
307.38,18,619.52,109,0,0,0,0
1354.78,4,1258.49,22,1,0,0,0
3173.71,1,814.68,47,0,0,1,1
753.23,14,540.89,93,0,0,1,1
4234.9,1,407.35,78,1,0,0,1
3994.79,10,229.85,161,0,1,0,1
5789.1,12,345.58,14,0,0,0,0
1488.08,22,1502.66,138,0,1,1,0
1973.16,9,1117.45,93,0,0,0,0
4510.61,2,790.97,136,0,0,0,1
1715.39,4,494.51,38,0,0,0,0
664.32,2,1400.54,87,0,0,1,1
700.26,5,362.61,165,0,1,0,0
1392.08,12,365.11,136,0,0,1,0
301.7,9,628.86,176,0,0,0,0
950.27,18,179.49,102,0,0,0,1
3283.11,7,356.49,35,0,0,0,0
122.58,17,577.24,84,1,1,0,1
5087.2,2,504.34,198,1,1,0,0
3369.01,23,367.62,190,0,0,0,0
692.45,23,2255.75,64,1,0,0,0
1888.22,16,1507.12,6,1,0,0,0
1100.09,7,1860.8,40,0,0,0,0
3751.8,9,626.77,129,0,0,0,0
2929.78,1,496.14,192,0,0,0,0
270.41,11,1738.88,155,0,0,0,0
1972.91,22,700.03,107,0,0,0,0
892.81,5,352.03,179,0,0,0,0
1191.34,1,367.01,120,0,0,0,0
529.44,20,547.49,105,0,0,0,0
6298.94,22,656.41,50,0,0,0,1
3102.8,23,698.46,84,1,0,0,1
523.34,2,595.77,111,0,0,1,1
288.7,16,2707.45,48,0,0,1,0
745.7,6,295.34,151,0,0,0,0
1693.42,20,995.88,53,0,1,0,0
1394.38,4,499.46,92,0,0,0,0
3839.64,22,649.84,62,0,0,0,0
2416.12,0,1169.46,95,0,1,1,1
2891.61,7,228.23,139,1,0,1,1
1520.59,11,377.09,98,0,0,0,0
273.34,13,613.88,173,1,0,0,0
901.72,15,1612.84,82,0,0,0,1
3165.57,9,1607.74,126,0,0,0,0
1041.56,14,1431.36,147,0,0,0,0
1813.64,20,178.39,80,0,0,1,0
797.32,23,354.3,57,0,0,1,0
391.58,14,363.15,27,0,0,0,0
969.38,9,643.46,81,0,0,1,0
1493.75,20,218.81,77,0,0,1,1
569.25,6,1285.29,92,0,0,1,1
866.35,2,201.01,107,0,0,1,0
428.61,1,1235.85,98,1,0,0,0
3358.48,5,1121.59,197,0,0,0,0
816.92,20,344.94,64,0,0,0,0
4687.97,8,1418.24,14,0,0,0,0
5058.11,9,544.61,106,0,0,0,0
1011.26,3,466.09,62,0,1,0,0
400.03,2,516.53,179,1,1,0,0
136.2,8,543.8,147,0,0,0,0
251.63,23,574.67,13,0,0,1,1
277.6,21,582.55,17,0,0,0,0
4352.34,16,389.87,155,0,0,0,0
1231.3,13,448.13,165,0,0,0,0
1619.07,9,472.03,141,1,0,0,0
119.05,12,1814.63,135,0,0,0,0
330.97,11,472.16,77,1,1,0,0
2662.66,0,454.31,120,0,0,0,1
1460.85,21,1652.09,157,0,0,0,0
946.52,18,548.28,129,0,0,0,0
1929.16,18,389.89,115,0,0,1,0
5629.62,5,342.35,75,0,0,1,0
879.15,12,283.7,168,1,1,1,1
1175.41,18,920.31,93,0,1,0,0
1329.55,12,225.29,24,0,0,0,0
11993.37,21,1491.9,85,0,0,0,0
134.38,20,629.67,186,1,0,0,0
2171.61,3,511.71,94,1,1,0,1
977.69,23,579.98,23,0,1,0,0
1932.89,1,878.16,192,0,0,0,0
568.29,14,501.75,169,0,0,0,0
1044.23,11,592.85,116,0,0,1,0
2233.69,6,1251.19,135,0,0,0,0
24659.32,19,819.05,111,0,1,0,0
2460.29,17,314.2,125,1,0,0,0
469.62,22,435.0,96,0,1,1,0
